Make,Model,per.Accident.Uninjured,per.A.Minor.Injuries,per.A.Serious.Injuries,per.Accident.Deaths,Aircraft.Accidents,Aircraft.Observations,per.Accident.Severity,Total.Severity,Total.Aircraft.Deaths,Accident.Rate,Mortality.Rate,Survival.Rate
KING,OSPREY II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LOCKWOOD,EAGLE II,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOCKWOOD AIRCRAFT CORP,AIR-CAM,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOCOLCE/BLACKWELL,FALCON XP,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KINCAID WADE,DAKOTA HAWK,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LODGE,RV-4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOCKHEED,P2V,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KIRCHER,RV-8,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENNETH WEST,ARV 582,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KITE,KITFOX IV 1200,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOCKHEED,L1329,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KITFOX,IV,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KITFOX,CLASSIC 4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KITFOX,7,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
LOCKHEED,L382E-44K-20,0.0,0.0,7.0,7.0,1,1,56.0,56.0,7.0,1.0,0.5,0.5
KITCHENS,REVOLUTION MINI 500B,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOCKHEED,P-3A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KITCHEN,NEIUPORT 24 BIS,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIT BUILT (ROTORWAY),SCORPION 133,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KIRNER,FISHER FP404,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KIRKPATRICK,SUPER GT 400,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIRKPATRICK,RANS S-6,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIRKPATRICK,BUZZARD,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIMBAL,DYKE DELTA JD2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOEHLE,P5151,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KILLIAN,BRIEGLEB BG-12B,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KERNS KENNETH H,KENS WINGLESS WONDER,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOGAN,JUNIOR ACE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KESSINGER ROGER L,RANS COYOTE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KERTESZ,WOODY PUSHER,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KERR MATTHEW,STARDUSTER TOO,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOGAN,STEEN SKYBOLT,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
"LOGAN, B.A.",WINDROSE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KERNER,LANCAIR IV,0.0,0.0,4.0,4.0,1,1,32.0,32.0,4.0,1.0,0.5,0.5
KILLGORE,VELOCITY,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LON J. MCKNIGHT,FLYBABY 1A,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LONG,2000,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KENOYER,HORIZON ONE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KENNY DEWARD,B-8M,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KENNY,MARINER-MF BOAT,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LONG,EZ,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOGAN,GN-1,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KEUTHAN,SABRE II / S2A,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
"KEUTHAN, CHARLES J.",BUCCANEER II,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
KEVIN D. YARNEVICH,KITFOX,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEVIN ELDREDGE,STEWART,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KEVIN LEUE,SPARROW HAWK,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KEVIN LIPPERT,ZENITH CH 750,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LOEHLE ENT.,2/3 EARLYBIRD JENNY,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KEVIN WILKINSON,EASY EAGLE 1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KEWLEY,KR2,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIBIUK,QUICKIE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIBLER-BEDE,BD-5B,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KIDD CHRIS,HARMON ROC,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KIESEL,MIDGET MUSTANG,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KIESEL EASY,VARIEZE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KILISHEK,RV-8,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LOEHLE AIRCRAFT CORP,LOEHLE P-40,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KAMINSKI,RAF 2000,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LOWE/BENSEN,KB-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KAMAN AEROSPACE CORP,K-1200,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LYCAN,NOMAD II,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON KENNETH R,STOL CH 801,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUTZ,FLYING DUTCHMAN,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON JOEL H,RANS S-6ES COYOTE II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON JERRY,WAG AERO/SPT TRAINER,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUY WAYMAN,LOCKWOOD AIRCAM,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON GERALD,CR-1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON GARRET W,MERLIN GT,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON LEONARD G,COZY MK-IV,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON DAVID EARL,RENEGADE SPIRIT,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LYDICK,LONG-EZ,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LYMAN RANDALL/SCOTT DAVID,AVID FLYER,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON,ZODIAC CH-601-HDS,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JOHNSON,ZODIAC CH 601 HDS,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON,VARIEZE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LUTZ,EAA BIPLANE P-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON WALTER A,HORNET,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOWERRE BRUCE T,S 12-E,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LUTTENBACHER KURT,BUSHBY MUSTANG 2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JONES,LIGHTNING BUG 2,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LUSCOMBE SILVAIRE AIRCRAFT CO.,S-LSA-8C,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
JONES,COZY MARK IV,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JONES,CHRISTEN EAGLE II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JONES,CHALLENGER II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JONAS,HUMMING BIRD,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JONAS,EXEC 90,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
"JOHNSON, DOUGLAS L.",JAYHAWK,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOLLY,BAKENG DUCE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSTON WILLIAM ALFRED JR,KOLB MARK III,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSTON DOUGLAS S,SAFARI,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSTON COYT E,T-18,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON-RAND,KR-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON-MOORE,ZENITH CH 701,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LYNCH STARDUSTER,SA-300,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON,SKYOTE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LYON,HORIZON 1,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHN SCHACKEL,Q2,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHN V RAWSON JR,SPRINT II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
M-SQUARED,SPORT 1000,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
M-SQUARED,SPRINT 1000,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JOHN T. SIMPSON,CHALLENGER II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHN T. GARRETT,BABY GREAT LAKES,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
M-SQUARED AIRCRAFT,SPRINT 1000,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
M.C. THOMAS,THORPE T-18,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
JOHNSON,REVOLUTION MINI 500,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
M2,SPORT 1000,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JOHN S. HICKEY,SWEARINGEN SX 300,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
M7 AEROSPACE LLC,SA226 - TC,0.0,0.0,5.0,5.0,1,1,40.0,40.0,5.0,1.0,0.5,0.5
JOHN ROSCOE,AUTOGYRO CAVALON,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
M7AERO,SW3,0.0,1.0,8.0,8.0,1,1,65.0,65.0,8.0,1.0,0.47058823529411764,0.5294117647058824
JOHN PATRICK COLEMAN,BENSEN B-8M,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
M SQUARED,SPRINT 1000,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHN W. CULP,KR-2,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
M SQUARED,BREESE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON,A-4,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON,AVID FLYER MARK IV,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON,BEKAS 1A,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON,BUSHROD,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON,COOT,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOHNSON,F11C-2PJ,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOHNSON,GLASTAR,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON,HARMON ROCKET,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
JOHNSON,HELICYCLE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LYONS ROBERT,NAVAJO HKS,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOHNSON,LANCAIR 360,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JOHNSON,QUICKIE 2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LYONS,NAVAJO HKS,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
JOHNSON,REBEL 300,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JONES,LONG EZ,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
JONES,MARQUART MA-5,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JONES,MINI 500,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
K COPTERS,47G-2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUDWIG LARRY E,BUSHMAN,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KADE,AVENTURA II,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KAAS,EXPRESS,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
K. W. JEFFERS,VARIEZE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
K. DAVEY AND B. DAVEY,WAG-AERO,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LUHNAU,BD-5B,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JUVE RICHARD G,ZODIAC CH601 HDS,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
JURKA,P51D MUSTANG,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JUSTICE FRANK K,VANS RV-6A,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUNCEFORD,SPARROWHAWK II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JUST AIRCRAFT LLC,ESCAPADE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LUNDAK ROBERT,KITFOX IV,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LUNN (VANS),RV-6A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JUST,HIGHLANDER,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
KAINZ,KITFOX IV,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUDEMAN,HP-18,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LUCKY,GN-1 AIRCAMPER,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
KALLANSRUD/PITTS,S-1C,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KAMAN,H-43B,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KAMAN,HH-43,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LUCKETT,FLYBABY 1A,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
KAMAN,HH-43B,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LUCIANO EDISON,HA-2 SPORTSTER,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KAMAN,HH43 B/F,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KAMAN,HH43F,0.0,0.5,0.0,0.0,2,2,0.5,1.0,0.0,1.0,0.0,1.0
KAMAN,K 1200,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KAMAN,K-600,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LUCIANI,RV8,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
KAMAN,K1200,0.0,0.3333333333333333,0.0,0.0,3,3,0.3333333333333333,1.0,0.0,1.0,0.0,1.0
LUCAS D E/ LUCAS K A,ACROSPORT II,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LOWTHER,VOLMER VJ-22,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JURMU,STOL CH701,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JURCA,MJ5 SIROCCO,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JONES,NONE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JONKER SAILPLANES,JS1C,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JORDAN BRUCE C,PITTS S2E,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JORDAN,KITFOX MODEL 1,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JORDAN,ACEY DEUCY P70,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LUSCOMBE,LL-8,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOPLIN,TUNDRA,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JONKER SAILPLANES CC,JS 1B,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUSCOMBE,LL-8-F,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JUNIOR ACE,D,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JONES RALPH D,ZODIAC  CH 601 HD,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JONES PETER M,BOEING/JONES 75,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JONES KENT C,VANS RV-10,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JONES,THORP T-18,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JONES,RV-6A,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JONES,PECKERWOOD 1A1,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JORDAN DON R,VANS RV-6A,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LUSCOMBE,L-8F,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JORDAN JOHN,RV7,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JORGENSEN,VELOCITY XL-RG,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LUSCOMBE,8D,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOSEPH A. MULLAN,DRAGON FLY,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
JOSEPH BENDER,MUSTANG II,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
"JOSEPH C. ANDREWS, JR.",VANS,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOSEPH P. FRASCA,ASTROCRAFT,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JOSEPH R. SIRGO,AQUILLA,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOSEPH W. HILLBRAND,SONERAI IIL,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JOY,GENESIS,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JR. ACE,E,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
JSH AIR LLC II,COMP AIR 7SLX,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
JUDE MIKE C,SIDE WINDER,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LUSCOMBE,8 - E,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
JUDR ZDENEK PRAZDNY,ROTORWAY,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
KITFOX,KITFOX,0.0,1.0,1.0,1.0,1,1,9.0,9.0,1.0,1.0,0.3333333333333333,0.6666666666666667
LOCKHEED,L-402-2 (LASA-60),0.0,0.0,3.0,3.0,1,1,24.0,24.0,3.0,1.0,0.5,0.5
HIGHSMITH,FERGY FII B,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
"LANE PROGRESSIVE AERODYNE, INC",SEAREY,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
"LANGSTON, FREDERICK L",RV 4,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LANGLEY,TRI-QUICKIE,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LANGERUD,VARIEZE,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LANGEFORD,MIDGET MUSTANG MM-1,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LANGE FLUGZEUGBAU GMBH,E1 ANTARES,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LANFORD,ANTARES MA-33,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LETT R/CAMPBELL K,AIRCAM,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LANIER,THORP T-18,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LANDRUM KELLY T,VANS RV6,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LEVECK,VANCRAFT,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LANDES/KARICH/SCHMIDT,CHRISTEN EAGLE II,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
LANCEAIR,235,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LANCE M HOOLEY,JETEZ,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LEVICK,RAF-2000-GTX-SE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LANHAM,LANCAIR IV,0.0,0.0,2.0,2.0,1,1,16.0,16.0,2.0,1.0,0.5,0.5
LANIER JAMES A,TALON XP,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LARSEN,AVID HEAVY HAULER,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LET,LF-13,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LARRY ROBBINS,BAKENG DUCE,0.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,1.0,0.0,1.0
LARRY R. KINSEY,VARIEZ O-235,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LARRY KETTERLING,FEW P-51 MUSTANG,0.0,0.0,1.0,1.0,1,1,8.0,8.0,1.0,1.0,0.5,0.5
LARRY H SLIGAR,COZY MK IV,0.0,2.0,0.0,0.0,1,1,2.0,2.0,0.0,1.0,0.0,1.0
LARRY E. MEDLIN,CHALLENGER II SPEC.,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
"LAROCQUE, RAYMOND E.",VARI-EZE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LARK (I.C.A.),IS28B2,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
LETT,VARIEZE,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1.0,,
